customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_score,rfm_segment
2094,415,2,1248.7534999999998,3,3,2,8,Potential Loyalists
2095,201,2,2960.8810000000003,4,3,3,10,Loyal Customers
2096,316,2,3067.3450000000003,3,3,3,9,Loyal Customers
2097,1459,0,0.0,1,1,1,3,Lost Customers
2098,22,3,1355.537,6,4,2,12,Champions
2099,527,1,3481.66,2,2,4,8,Potential Loyalists
2100,835,1,-426.525,2,2,1,5,At Risk
2101,1459,0,0.0,1,1,1,3,Lost Customers
2102,59,4,3971.5835,6,5,4,15,Champions
2103,114,2,2552.951,5,3,3,11,Loyal Customers
2104,217,3,3849.351,4,4,4,12,Champions
2105,135,3,2943.6459999999997,5,4,3,12,Champions
2106,208,2,1002.766,4,3,1,8,Potential Loyalists
2107,214,3,4485.491,4,4,4,12,Champions
2108,97,4,3444.1915,5,5,4,14,Champions
2109,17,5,6318.4664999999995,6,5,5,16,Champions
2110,776,2,3107.930625,2,3,3,8,Potential Loyalists
2111,337,5,2568.6375,3,5,3,11,Loyal Customers
2112,514,4,2633.7754999999997,2,5,3,10,Loyal Customers
2113,1050,1,667.54,2,2,1,5,At Risk
2114,842,1,409.53549999999996,2,2,1,5,At Risk
2115,357,4,5604.8585,3,5,5,13,Champions
2116,225,2,2887.19,4,3,3,10,Loyal Customers
2117,515,2,2484.645,2,3,3,8,Potential Loyalists
2118,237,1,1782.124,4,2,2,8,Potential Loyalists
2119,588,1,494.744,2,2,1,5,At Risk
2120,166,4,3996.6895,4,5,4,13,Champions
2121,641,3,5407.1125,2,4,5,11,Loyal Customers
2122,76,2,5629.4625,5,3,5,13,Champions
2123,2,1,2344.7495,6,2,3,11,Loyal Customers
2124,4,2,1560.863,6,3,2,11,Loyal Customers
2125,383,2,1531.762,3,3,2,8,Potential Loyalists
2126,233,2,2777.5069999999996,4,3,3,10,Loyal Customers
2127,184,1,341.21,4,2,1,7,Potential Loyalists
2128,660,1,28.2245,2,2,1,5,At Risk
2129,147,3,4791.964,4,4,5,13,Champions
2130,27,4,4072.458,6,5,4,15,Champions
2131,419,1,1962.886,3,2,2,7,Potential Loyalists
2132,245,2,1503.768,4,3,2,9,Loyal Customers
2133,420,4,2228.3599999999997,3,5,3,11,Loyal Customers
2134,1459,0,0.0,1,1,1,3,Lost Customers
2135,55,3,6012.601000000001,6,4,5,15,Champions
2136,1459,0,0.0,1,1,1,3,Lost Customers
2137,783,1,950.2805000000001,2,2,1,5,At Risk
2138,89,3,3952.8914999999997,5,4,4,13,Champions
2139,95,6,5569.5554999999995,5,5,5,15,Champions
2140,6,3,4626.702,6,4,5,15,Champions
2141,113,3,5041.7699999999995,5,4,5,14,Champions
2142,89,2,2239.691,5,3,3,11,Loyal Customers
2143,403,6,9154.56,3,5,5,13,Champions
2144,566,2,5156.205,2,3,5,10,Loyal Customers
2145,1459,0,0.0,1,1,1,3,Lost Customers
2146,334,5,4604.377,3,5,5,13,Champions
2147,19,1,2252.728,6,2,3,11,Loyal Customers
2148,192,3,5363.3745,4,4,5,13,Champions
2149,113,3,2783.2430000000004,5,4,3,12,Champions
2150,50,6,5540.28,6,5,5,16,Champions
2151,35,4,7792.2185,6,5,5,16,Champions
2152,115,3,2722.025,5,4,3,12,Champions
2153,75,3,4936.7919999999995,5,4,5,14,Champions
2154,794,2,1187.544,2,3,2,7,Potential Loyalists
2155,146,3,1837.74,4,4,2,10,Loyal Customers
2156,800,2,1554.5194999999999,2,3,2,7,Potential Loyalists
2157,622,3,5452.8369999999995,2,4,5,11,Loyal Customers
2158,372,1,479.4,3,2,1,6,At Risk
2159,194,2,2410.11,4,3,3,10,Loyal Customers
2160,41,5,9696.2965,6,5,5,16,Champions
2161,1459,0,0.0,1,1,1,3,Lost Customers
2162,80,2,3056.033,5,3,3,11,Loyal Customers
2163,307,2,2433.3,3,3,3,9,Loyal Customers
2164,26,6,6978.939,6,5,5,16,Champions
2165,536,2,3906.9325,2,3,4,9,Loyal Customers
2166,16,3,1481.087,6,4,2,12,Champions
2167,154,4,3512.4840000000004,4,5,4,13,Champions
2168,144,1,863.83,4,2,1,7,Potential Loyalists
2169,743,2,1680.4650000000001,2,3,2,7,Potential Loyalists
2170,79,5,4333.567,5,5,4,14,Champions
2171,523,1,1208.1299999999999,2,2,2,6,At Risk
2172,351,3,2310.056,3,4,3,10,Loyal Customers
2173,59,2,1096.204,6,3,1,10,Loyal Customers
2174,290,5,7657.611,3,5,5,13,Champions
2175,66,5,7243.081,5,5,5,15,Champions
2176,9,4,3725.9935,6,5,4,15,Champions
2177,469,2,509.88,2,3,1,6,At Risk
2178,208,5,3331.8785,4,5,4,13,Champions
2179,1459,0,0.0,1,1,1,3,Lost Customers
2180,25,6,11235.86,6,5,5,16,Champions
2181,61,3,1833.5375,5,4,2,11,Loyal Customers
2182,70,1,1849.7735,5,2,2,9,Loyal Customers
2183,1459,0,0.0,1,1,1,3,Lost Customers
2184,138,4,4936.167,5,5,5,15,Champions
2185,1459,0,0.0,1,1,1,3,Lost Customers
2186,518,3,1544.22,2,4,2,8,Potential Loyalists
2187,584,2,1526.526,2,3,2,7,Potential Loyalists
2188,595,3,3082.585,2,4,3,9,Loyal Customers
2189,30,4,2719.903,6,5,3,14,Champions
2190,984,1,1902.5665,2,2,2,6,At Risk
2191,160,3,3184.536,4,4,4,12,Champions
2192,92,4,5243.6725,5,5,5,15,Champions
2193,18,7,7552.524,6,5,5,16,Champions
2194,237,2,928.287,4,3,1,8,Potential Loyalists
2195,225,3,7482.505,4,4,5,13,Champions
2196,112,4,5306.495,5,5,5,15,Champions
2197,214,3,4856.4310000000005,4,4,5,13,Champions
2198,26,4,951.3349999999999,6,5,1,12,Champions
2199,4,1,4094.0670000000005,6,2,4,12,Champions
2200,921,2,3049.766,2,3,3,8,Potential Loyalists
2201,38,2,2300.8125,6,3,3,12,Champions
2202,1459,0,0.0,1,1,1,3,Lost Customers
2203,12,2,2219.1375,6,3,3,12,Champions
2204,236,3,1322.2060000000001,4,4,2,10,Loyal Customers
2205,737,4,5418.133,2,5,5,12,Champions
2206,338,3,1470.388,3,4,2,9,Loyal Customers
2207,873,2,746.1975,2,3,1,6,At Risk
2208,121,3,2614.0245,5,4,3,12,Champions
2209,886,2,2510.954,2,3,3,8,Potential Loyalists
2210,47,2,511.34950000000003,6,3,1,10,Loyal Customers
2211,836,1,939.086,2,2,1,5,At Risk
2212,109,5,5324.4955,5,5,5,15,Champions
2213,598,2,616.13,2,3,1,6,At Risk
2214,277,2,3241.62,3,3,4,10,Loyal Customers
2215,482,3,1810.81,2,4,2,8,Potential Loyalists
2216,400,1,3360.078,3,2,4,9,Loyal Customers
2217,66,3,3168.605,5,4,4,13,Champions
2218,284,3,4405.872,3,4,4,11,Loyal Customers
2219,1000,1,1471.4569999999999,2,2,2,6,At Risk
2220,21,4,4308.053,6,5,4,15,Champions
2221,386,4,4503.356,3,5,4,12,Champions
2222,437,3,4039.32,3,4,4,11,Loyal Customers
2223,491,2,995.243,2,3,1,6,At Risk
2224,392,1,321.678,3,2,1,6,At Risk
2225,83,3,2947.8905,5,4,3,12,Champions
2226,207,2,3328.9719999999998,4,3,4,11,Loyal Customers
2227,175,3,2566.0204999999996,4,4,3,11,Loyal Customers
2228,147,2,1615.0300000000002,4,3,2,9,Loyal Customers
2229,387,4,4978.157999999999,3,5,5,13,Champions
2230,255,2,1415.613,4,3,2,9,Loyal Customers
2231,637,1,568.7475,2,2,1,5,At Risk
2232,43,3,1824.6585,6,4,2,12,Champions
2233,82,3,4744.664,5,4,5,14,Champions
2234,433,2,3014.6584999999995,3,3,3,9,Loyal Customers
2235,7,3,4238.282,6,4,4,14,Champions
2236,108,4,4461.95,5,5,4,14,Champions
2237,387,5,7453.5445,3,5,5,13,Champions
2238,279,3,3838.4855,3,4,4,11,Loyal Customers
2239,32,6,4291.6235,6,5,4,15,Champions
2240,7,5,5529.4345,6,5,5,16,Champions
2241,51,4,5248.598,6,5,5,16,Champions
2242,612,2,1256.556,2,3,2,7,Potential Loyalists
2243,433,2,1945.937,3,3,2,8,Potential Loyalists
2244,1459,3,637.55,1,4,1,6,At Risk
2245,369,4,8536.860999999999,3,5,5,13,Champions
2246,588,3,3522.18,2,4,4,10,Loyal Customers
2247,33,1,1839.47,6,2,2,10,Loyal Customers
2248,652,5,2724.4505,2,5,3,10,Loyal Customers
2249,765,2,1315.3695,2,3,2,7,Potential Loyalists
2250,890,2,2960.5695,2,3,3,8,Potential Loyalists
2251,137,1,941.4105000000001,5,2,1,8,Potential Loyalists
2252,86,3,2384.552,5,4,3,12,Champions
2253,46,4,8923.756,6,5,5,16,Champions
2254,192,1,739.578,4,2,1,7,Potential Loyalists
2255,51,3,4957.161,6,4,5,15,Champions
2256,71,2,1480.745,5,3,2,10,Loyal Customers
2257,24,4,4078.1525,6,5,4,15,Champions
2258,1459,0,0.0,1,1,1,3,Lost Customers
2259,826,1,192.438,2,2,1,5,At Risk
2260,303,2,436.0045,3,3,1,7,Potential Loyalists
2261,340,5,4187.093,3,5,4,12,Champions
2262,152,3,532.828,4,4,1,9,Loyal Customers
2263,363,5,6703.7255,3,5,5,13,Champions
2264,161,2,984.884,4,3,1,8,Potential Loyalists
2265,1459,3,3788.656,1,4,4,9,Loyal Customers
2266,150,1,1074.2759999999998,4,2,1,7,Potential Loyalists
2267,13,3,2094.4539999999997,6,4,3,13,Champions
2268,51,1,1117.899,6,2,1,9,Loyal Customers
2269,59,3,3830.2975,6,4,4,14,Champions
2270,663,1,1459.52,2,2,2,6,At Risk
2271,71,5,7281.3730000000005,5,5,5,15,Champions
2272,83,4,3392.3195,5,5,4,14,Champions
2273,271,3,6078.4545,3,4,5,12,Champions
2274,136,2,2383.234,5,3,3,11,Loyal Customers
2275,32,5,3560.117,6,5,4,15,Champions
2276,141,1,881.38,4,2,1,7,Potential Loyalists
2277,672,3,4206.5215,2,4,4,10,Loyal Customers
2278,28,3,2954.961,6,4,3,13,Champions
2279,224,1,1287.2469999999998,4,2,2,8,Potential Loyalists
2280,364,5,8079.501875,3,5,5,13,Champions
2281,196,3,2314.0434999999998,4,4,3,11,Loyal Customers
2282,339,2,2897.4865,3,3,3,9,Loyal Customers
2283,1459,0,0.0,1,1,1,3,Lost Customers
2284,165,3,5075.744,4,4,5,13,Champions
2285,43,2,1690.97,6,3,2,11,Loyal Customers
2286,247,3,1173.4045,4,4,2,10,Loyal Customers
2287,225,4,4928.3814999999995,4,5,5,14,Champions
2288,295,1,971.001,3,2,1,6,At Risk
2289,643,2,2421.4905,2,3,3,8,Potential Loyalists
2290,398,2,3250.08,3,3,4,10,Loyal Customers
2291,372,3,1792.161,3,4,2,9,Loyal Customers
2292,35,6,3728.713,6,5,4,15,Champions
2293,409,2,4933.1835,3,3,5,11,Loyal Customers
2294,560,2,3373.756,2,3,4,9,Loyal Customers
2295,185,6,5328.7335,4,5,5,14,Champions
2296,143,4,4653.856,4,5,5,14,Champions
2297,23,6,7727.1695,6,5,5,16,Champions
2298,13,2,1442.114,6,3,2,11,Loyal Customers
2299,1459,0,0.0,1,1,1,3,Lost Customers
2300,39,3,4413.1355,6,4,4,14,Champions
2301,155,2,3831.7825,4,3,4,11,Loyal Customers
2302,63,4,2779.28,5,5,3,13,Champions
2303,199,1,2050.1375000000003,4,2,2,8,Potential Loyalists
2304,1459,0,0.0,1,1,1,3,Lost Customers
2305,1,3,3378.88,6,4,4,14,Champions
2306,180,1,139.949,4,2,1,7,Potential Loyalists
2307,456,1,454.92249999999996,3,2,1,6,At Risk
2308,194,3,4021.6600000000003,4,4,4,12,Champions
2309,168,1,928.2860000000001,4,2,1,7,Potential Loyalists
2310,367,2,3823.831,3,3,4,10,Loyal Customers
2311,479,2,3037.3485,2,3,3,8,Potential Loyalists
2312,251,1,2871.93,4,2,3,9,Loyal Customers
2313,5,2,788.852,6,3,1,10,Loyal Customers
2314,251,3,2657.0495,4,4,3,11,Loyal Customers
2315,84,5,3900.941,5,5,4,14,Champions
2316,1459,0,0.0,1,1,1,3,Lost Customers
2317,1459,0,0.0,1,1,1,3,Lost Customers
2318,1459,0,0.0,1,1,1,3,Lost Customers
2319,225,2,1765.3355000000001,4,3,2,9,Loyal Customers
2320,319,1,3451.558,3,2,4,9,Loyal Customers
2321,1010,1,1523.1129999999998,2,2,2,6,At Risk
2322,44,2,5467.934499999999,6,3,5,14,Champions
2323,1459,5,4859.43,1,5,5,11,Loyal Customers
2324,353,2,1699.2719999999997,3,3,2,8,Potential Loyalists
2325,1459,0,0.0,1,1,1,3,Lost Customers
2326,35,2,761.1210000000001,6,3,1,10,Loyal Customers
2327,32,3,1063.1390000000001,6,4,1,11,Loyal Customers
2328,412,1,1148.619625,3,2,1,6,At Risk
2329,203,2,1195.0725,4,3,2,9,Loyal Customers
2330,170,3,3794.454,4,4,4,12,Champions
2331,111,3,3038.253,5,4,3,12,Champions
2332,91,6,4580.6179999999995,5,5,5,15,Champions
2333,289,2,1923.1417500000002,3,3,2,8,Potential Loyalists
2334,1459,0,0.0,1,1,1,3,Lost Customers
2335,924,1,-363.16,2,2,1,5,At Risk
2336,122,2,2415.948,5,3,3,11,Loyal Customers
2337,517,2,2501.01,2,3,3,8,Potential Loyalists
2338,297,3,4211.893,3,4,4,11,Loyal Customers
2339,63,5,3352.4715,5,5,4,14,Champions
2340,320,2,1039.394,3,3,1,7,Potential Loyalists
2341,230,4,4596.6045,4,5,5,14,Champions
2342,341,3,2716.4145,3,4,3,10,Loyal Customers
2343,55,4,6420.933,6,5,5,16,Champions
2344,188,3,3968.9165000000003,4,4,4,12,Champions
2345,302,4,6367.3475,3,5,5,13,Champions
2346,97,4,1756.4025,5,5,2,12,Champions
2347,347,2,1085.078,3,3,1,7,Potential Loyalists
2348,706,1,415.45399999999995,2,2,1,5,At Risk
2349,301,3,2085.67,3,4,2,9,Loyal Customers
2350,810,1,5697.248625,2,2,5,9,Loyal Customers
2351,1459,0,0.0,1,1,1,3,Lost Customers
2352,1027,1,251.88,2,2,1,5,At Risk
2353,262,1,767.7950000000001,4,2,1,7,Potential Loyalists
2354,91,3,1303.43,5,4,2,11,Loyal Customers
2355,391,3,3776.764,3,4,4,11,Loyal Customers
2356,369,3,2869.1,3,4,3,10,Loyal Customers
2357,317,5,4483.267,3,5,4,12,Champions
2358,520,4,2245.3759999999997,2,5,3,10,Loyal Customers
2359,315,2,1286.954,3,3,2,8,Potential Loyalists
2360,287,1,406.85249999999996,3,2,1,6,At Risk
2361,484,4,2951.489,2,5,3,10,Loyal Customers
2362,29,4,1961.4,6,5,2,13,Champions
2363,146,1,861.59,4,2,1,7,Potential Loyalists
2364,332,7,12807.9275,3,5,5,13,Champions
2365,382,2,2481.8765000000003,3,3,3,9,Loyal Customers
2366,1459,0,0.0,1,1,1,3,Lost Customers
2367,135,2,2303.7475,5,3,3,11,Loyal Customers
2368,1459,0,0.0,1,1,1,3,Lost Customers
2369,137,3,2798.3940000000002,5,4,3,12,Champions
2370,661,5,3124.31,2,5,3,10,Loyal Customers
2371,101,4,4141.108,5,5,4,14,Champions
2372,90,7,5395.091,5,5,5,15,Champions
2373,761,1,348.46999999999997,2,2,1,5,At Risk
2374,1058,1,297.56,2,2,1,5,At Risk
2375,314,4,4091.3804999999998,3,5,4,12,Champions
2376,1045,1,528.78,2,2,1,5,At Risk
2377,1072,1,443.6,2,2,1,5,At Risk
2378,126,6,7640.777,5,5,5,15,Champions
2379,259,2,751.54,4,3,1,8,Potential Loyalists
2380,601,1,2782.0045,2,2,3,7,Potential Loyalists
2381,15,4,3759.547,6,5,4,15,Champions
2382,74,2,2978.094,5,3,3,11,Loyal Customers
2383,32,2,2296.0964999999997,6,3,3,12,Champions
2384,67,4,3866.7895,5,5,4,14,Champions
2385,283,1,2046.5839999999998,3,2,2,7,Potential Loyalists
2386,284,3,3107.3635,3,4,3,10,Loyal Customers
2387,1459,0,0.0,1,1,1,3,Lost Customers
2388,858,1,1209.115,2,2,2,6,At Risk
2389,379,1,503.34,3,2,1,6,At Risk
2390,1000,1,628.48,2,2,1,5,At Risk
2391,916,1,1307.992,2,2,2,6,At Risk
2392,525,3,2378.379,2,4,3,9,Loyal Customers
2393,203,2,1076.1815,4,3,1,8,Potential Loyalists
2394,158,6,7817.1885,4,5,5,14,Champions
2395,686,3,2459.111,2,4,3,9,Loyal Customers
2396,75,2,3445.0280000000002,5,3,4,12,Champions
2397,480,4,3860.9825,2,5,4,11,Loyal Customers
2398,1459,0,0.0,1,1,1,3,Lost Customers
2399,52,2,3230.1305,6,3,4,13,Champions
2400,210,4,3786.2264999999998,4,5,4,13,Champions
2401,633,1,1820.6225,2,2,2,6,At Risk
2402,40,2,6364.153,6,3,5,14,Champions
2403,91,5,6154.5435,5,5,5,15,Champions
2404,861,1,1066.46,2,2,1,5,At Risk
2405,411,3,4904.338,3,4,5,12,Champions
2406,159,3,6268.526000000001,4,4,5,13,Champions
2407,369,2,1042.486,3,3,1,7,Potential Loyalists
2408,243,3,1926.8425000000002,4,4,2,10,Loyal Customers
2409,2,4,2407.001,6,5,3,14,Champions
2410,94,2,-107.43,5,3,1,9,Loyal Customers
2411,25,3,4404.9865,6,4,4,14,Champions
2412,330,2,3587.7215,3,3,4,10,Loyal Customers
2413,82,4,2245.605,5,5,3,13,Champions
2414,21,2,4203.676,6,3,4,13,Champions
2415,41,4,7606.0485,6,5,5,16,Champions
2416,261,2,3389.9305,4,3,4,11,Loyal Customers
2417,221,4,4751.9295,4,5,5,14,Champions
2418,403,2,3354.6925,3,3,4,10,Loyal Customers
2419,70,3,901.9024999999999,5,4,1,10,Loyal Customers
2420,197,1,1000.6634999999999,4,2,1,7,Potential Loyalists
2421,20,4,3468.555,6,5,4,15,Champions
2422,391,2,588.4295,3,3,1,7,Potential Loyalists
2423,299,3,4725.634,3,4,5,12,Champions
2424,305,1,517.8,3,2,1,6,At Risk
2425,327,4,2249.047,3,5,3,11,Loyal Customers
2426,70,4,5376.826499999999,5,5,5,15,Champions
2427,365,3,2085.966,3,4,3,10,Loyal Customers
2428,278,3,4545.6285,3,4,5,12,Champions
2429,203,1,747.3815,4,2,1,7,Potential Loyalists
2430,490,4,3041.846,2,5,3,10,Loyal Customers
2431,616,3,2472.792,2,4,3,9,Loyal Customers
2432,50,1,2372.2709999999997,6,2,3,11,Loyal Customers
2433,151,1,238.87749999999997,4,2,1,7,Potential Loyalists
2434,321,2,2166.16,3,3,3,9,Loyal Customers
2435,1459,0,0.0,1,1,1,3,Lost Customers
2436,134,2,871.577,5,3,1,9,Loyal Customers
2437,67,4,3119.0499999999997,5,5,3,13,Champions
2438,956,1,51.9775,2,2,1,5,At Risk
2439,16,3,4230.1945,6,4,4,14,Champions
2440,779,3,1822.162,2,4,2,8,Potential Loyalists
2441,762,2,899.837,2,3,1,6,At Risk
2442,857,1,1598.781,2,2,2,6,At Risk
2443,424,3,2604.122,3,4,3,10,Loyal Customers
2444,1459,0,0.0,1,1,1,3,Lost Customers
2445,12,5,5169.674,6,5,5,16,Champions
2446,287,1,204.67000000000002,3,2,1,6,At Risk
2447,116,2,606.07,5,3,1,9,Loyal Customers
2448,226,2,856.03,4,3,1,8,Potential Loyalists
2449,447,2,824.85,3,3,1,7,Potential Loyalists
2450,233,3,3509.5115,4,4,4,12,Champions
2451,859,1,911.2465,2,2,1,5,At Risk
2452,26,5,2963.6800000000003,6,5,3,14,Champions
2453,557,3,4799.8735,2,4,5,11,Loyal Customers
2454,67,5,6993.724,5,5,5,15,Champions
2455,15,3,730.9449999999999,6,4,1,11,Loyal Customers
2456,8,2,3475.5535,6,3,4,13,Champions
2457,27,2,1302.588,6,3,2,11,Loyal Customers
2458,100,2,2949.496,5,3,3,11,Loyal Customers
2459,480,3,3247.118,2,4,4,10,Loyal Customers
2460,218,6,7139.521000000001,4,5,5,14,Champions
2461,1,4,2972.0775,6,5,3,14,Champions
2462,96,4,4037.457,5,5,4,14,Champions
2463,150,2,7700.64775,4,3,5,12,Champions
2464,362,3,3486.1865,3,4,4,11,Loyal Customers
2465,93,3,2759.231875,5,4,3,12,Champions
2466,45,4,5384.5470000000005,6,5,5,16,Champions
2467,70,5,5709.0025,5,5,5,15,Champions
2468,603,2,1151.7125,2,3,1,6,At Risk
2469,970,1,537.548,2,2,1,5,At Risk
2470,57,1,3170.264,6,2,4,12,Champions
2471,289,3,1661.627625,3,4,2,9,Loyal Customers
2472,391,2,2222.41,3,3,3,9,Loyal Customers
2473,325,4,5558.402,3,5,5,13,Champions
2474,392,2,1037.17,3,3,1,7,Potential Loyalists
2475,93,5,6596.7515,5,5,5,15,Champions
2476,1459,0,0.0,1,1,1,3,Lost Customers
2477,420,1,338.4,3,2,1,6,At Risk
2478,313,1,770.6300000000001,3,2,1,6,At Risk
2479,222,2,1880.7035,4,3,2,9,Loyal Customers
2480,119,3,3923.306,5,4,4,13,Champions
2481,177,2,3101.609,4,3,3,10,Loyal Customers
2482,92,4,2479.3505,5,5,3,13,Champions
2483,251,2,829.416,4,3,1,8,Potential Loyalists
2484,127,2,3382.3375,5,3,4,12,Champions
2485,1459,0,0.0,1,1,1,3,Lost Customers
2486,161,3,2604.251,4,4,3,11,Loyal Customers
2487,105,7,7705.9085000000005,5,5,5,15,Champions
2488,45,1,2953.9120000000003,6,2,3,11,Loyal Customers
2489,196,5,5023.782,4,5,5,14,Champions
2490,1459,6,5345.314125,1,5,5,11,Loyal Customers
2491,142,2,3408.0389999999998,4,3,4,11,Loyal Customers
2492,370,3,3312.2825,3,4,4,11,Loyal Customers
2493,54,2,1980.2075,6,3,2,11,Loyal Customers
2494,64,3,2833.529,5,4,3,12,Champions
2495,1459,0,0.0,1,1,1,3,Lost Customers
2496,115,4,3445.179,5,5,4,14,Champions
2497,7,4,2861.087,6,5,3,14,Champions
2498,1459,0,0.0,1,1,1,3,Lost Customers
2499,109,4,2237.02,5,5,3,13,Champions
2500,266,4,4142.733499999999,4,5,4,13,Champions
